time,location,account,tipo,word
2020-04-06 14:50:00,West Parton,BusyLightWilma,shake,earthquake
2020-04-06 14:50:00,West Parton,BusyLightWilma,power,power
2020-04-06 14:50:00,Scenic Vista,FleetBreadDora_Merino,shake,earthqwake
2020-04-06 14:50:00,Weston,HoldsAlvaradoWhale,shake,earthquake
2020-04-06 14:50:00,Old Town,AttentativeBHouse,shake,shake
2020-04-06 14:50:00,Southton,ObnoxiousWBanana1957,shake,wobble
2020-04-06 14:50:00,Northwest,CandidBowlArmando,shake,tremble
2020-04-06 14:50:00,West Parton,WileyCarBillie,shake,tremble
2020-04-06 14:51:00,Downtown,ObnoxiousGarciaBanana50,shake,earthquake
2020-04-06 14:51:00,Northwest,WileyLCandy,shake,vibrate
2020-04-06 14:51:00,Downtown,Rickard39,shake,vibrate
2020-04-06 14:51:00,Pepper Mill,SmartWBread39,shake,wobble
2020-04-06 14:51:00,Southwest,SFastThompson,shake,vibrate
2020-04-06 14:51:00,Chapparal,Glover1987,shake,tremble
2020-04-06 14:51:00,Oak Willow,VeraFish2009,shake,vibrate
2020-04-06 14:51:00,Southwest,CandidUzielCouch1967,others,emergency
2020-04-06 14:51:00,Southton,BoredInStMark,shake,earthquakes
2020-04-06 14:51:00,Southton,Syndicated5,shake,quake
2020-04-06 14:51:00,Downtown,Rebecca2008,shake,shake
2020-04-06 14:52:00,Scenic Vista,DarkStellaCar,shake,quake
2020-04-06 14:52:00,Old Town,BlankCat2006,shake,earthqwake
2020-04-06 14:52:00,Broadview,ObnoxiousMelvilleCouch,shake,wobble
2020-04-06 14:52:00,Downtown,ObnoxiousEBanana2004,others,shudder
2020-04-06 14:52:00,Downtown,Andrea_RaglandBear1960,shake,earthquake
2020-04-06 14:52:00,Weston,Jeffrey_Chynoweth2002,shake,vibrate
2020-04-06 14:53:00,Palace Hills,WileySHouse,shake,earthquake
2020-04-06 14:53:00,Chapparal,Melissa15,shake,earthquake
2020-04-06 14:53:00,Broadview,WatchesLarkinBear,shake,wobble
2020-04-06 14:53:00,Palace Hills,RacesDouglas_LipseyWhale,others,shudder
2020-04-06 14:53:00,Pepper Mill,TallLightMaria,shake,wobble
2020-04-06 14:53:00,Southwest,JohnBear1987,others,shudder
2020-04-06 14:53:00,Northwest,CleverGranthamIcecream,shake,quake
2020-04-06 14:53:00,Old Town,RunsSharon_CrossOctopus,others,shudder
2020-04-06 14:53:00,Oak Willow,DarkWHouse,shake,shake
2020-04-06 14:53:00,Easton,Parr1953,shake,quake
2020-04-06 14:53:00,Southton,CleverMHouse,shake,shake
2020-04-06 14:53:00,Old Town,Edward_Alston1985,shake,earthquakes
2020-04-06 14:53:00,Terrapin Springs,FamousCandyRussell,shake,earthquake
2020-04-06 14:54:00,Terrapin Springs,LovesPhillipsBird,shake,shake
2020-04-06 14:54:00,East Parton,SallyBusyP,others,shudder
2020-04-06 14:54:00,Pepper Mill,BusyCIcecream40,others,help
2020-04-06 14:54:00,East Parton,FuriousMCandy1965,shake,earthquake
2020-04-06 14:54:00,Broadview,Joseph2014Ratliff,shake,wobble
2020-04-06 14:55:00,Broadview,FearsVeronicaBear,shake,shake
2020-04-06 14:55:00,West Parton,WatchAmbroseLearn,shake,tremble
2020-04-06 14:55:00,Scenic Vista,Robert13,shake,quake
2020-04-06 14:55:00,Chapparal,CandidLindaBread,shake,earthquake
2020-04-06 14:55:00,Broadview,WileyRLight29,shake,quake
2020-04-06 14:55:00,Palace Hills,FearsBenjaminMouse,power,power
2020-04-06 14:55:00,Downtown,DarkJasonBread,shake,quake
2020-04-06 14:55:00,Weston,RacesMichael_ReesBear,shake,earthquake
2020-04-06 14:55:00,Weston,FuriousCasperCouch,shake,wobble
2020-04-06 14:55:00,Chapparal,FastBowlMoore,shake,quake
2020-04-06 14:55:00,Southton,WileyGaitherBanana,shake,wobble
2020-04-06 14:55:00,Oak Willow,FuriousCarBertha,shake,quake
2020-04-06 14:56:00,Chapparal,Bruce_AppelHorse82,shake,quake
2020-04-06 14:56:00,Old Town,Bryan_Brown1993,shake,quake
2020-04-06 14:56:00,Terrapin Springs,JeffryFish1959,shake,shake
2020-04-06 14:56:00,Weston,RogerHorse1955,shake,tremble
2020-04-06 14:56:00,Southton,CuriousBananaWilliam_Youngman,shake,vibrate
2020-04-06 14:56:00,Southwest,CleverCouchKimberly,shake,earthquake
2020-04-06 14:57:00,Southton,CuriousSBread,shake,vibrate
2020-04-06 14:57:00,Weston,M51Richardson,shake,earthquake
2020-04-06 14:57:00,Palace Hills,DarkHeatherLight,others,help
2020-04-06 14:57:00,Downtown,AttentativeIcecreamOrchard,shake,tremble
2020-04-06 14:57:00,Terrapin Springs,FamousSBowl,shake,tremble
2020-04-06 14:57:00,Broadview,FuriousCouchTabitha_Bell,power,power
2020-04-06 14:57:00,Old Town,M2000Couley,shake,earthquake
2020-04-06 14:57:00,Scenic Vista,AttentativeCouchSergio_Gage,shake,earthquake
2020-04-06 14:57:00,Old Town,CleverPBanana,shake,vibrate
2020-04-06 14:58:00,Southwest,Nicole_SmithBear88,shake,earthquake
2020-04-06 14:58:00,Broadview,Yesenia_Haley1991,shake,vibrate
2020-04-06 14:58:00,Palace Hills,PWileyHall,shake,quake
2020-04-06 14:58:00,Downtown,FastECar,shake,shake
2020-04-06 14:58:00,Downtown,AttentativePBread32,shake,earthquake
2020-04-06 14:58:00,Weston,FastCouchAmy_Romanowski,shake,tremble
2020-04-06 14:58:00,Old Town,Jesus_Morgan11,shake,earthquakes
2020-04-06 14:58:00,Southwest,LisaFleetSherman,shake,earthquake
2020-04-06 14:59:00,Downtown,TFuriousP,shake,earthquake
2020-04-06 14:59:00,Downtown,TFuriousP,power,power
2020-04-06 14:59:00,Old Town,Denise37Brown,shake,shake
2020-04-06 14:59:00,West Parton,WatsonDog3,shake,earthquake
2020-04-06 14:59:00,Chapparal,Raymond_ZhouLion1952,others,shudder
2020-04-06 15:00:00,Southton,LovesShavonne_HowardFish,shake,tremble
2020-04-06 15:00:00,Palace Hills,ClarenceDog2017,shake,earthquake
2020-04-06 15:00:00,Southwest,GuapoKCouch,shake,tremble
2020-04-06 15:00:00,Palace Hills,Myron_AlvarezCat77,shake,earthquake
2020-04-06 15:00:00,Palace Hills,Myron_AlvarezCat77,others,damage
2020-04-06 15:00:00,Weston,FuriousHowesHouse1972,shake,earthquake
2020-04-06 15:00:00,Southton,Lachelle1954,others,problem
2020-04-06 15:00:00,Weston,Robert2017,shake,earthquake
2020-04-06 15:01:00,Cheddarford,FearsTheodoreLion,shake,earthquake
2020-04-06 15:01:00,Broadview,WileyRLight29,shake,shake
2020-04-06 15:01:00,Safe Town,FuriousCBanana87,shake,earthquake
2020-04-06 15:01:00,Pepper Mill,CuriousBBanana1952,shake,quake
2020-04-06 15:02:00,Downtown,CandidIcecreamHeidi_Muir,shake,earthquakes
2020-04-06 15:02:00,Weston,NormanCat1959,shake,earthquakes
2020-04-06 15:02:00,Terrapin Springs,ObnoxiousGCouch,power,power
2020-04-06 15:02:00,Southwest,RCuriousRiley,shake,earthquake
2020-04-06 15:02:00,Terrapin Springs,BillyHorse91,shake,tremble
2020-04-06 15:02:00,Chapparal,WileyTheodoraIcecream,shake,earthquake
2020-04-06 15:02:00,Chapparal,WileyTheodoraIcecream,power,power
2020-04-06 15:03:00,Palace Hills,BusyLedbetterCouch90,shake,earthquake
2020-04-06 15:03:00,Southwest,ObnoxiousLCandy,shake,earthquake
2020-04-06 15:03:00,Weston,Lloyd_Warnke94,others,help
2020-04-06 15:03:00,Safe Town,Manuel_Santini1979,shake,earthquake
2020-04-06 15:03:00,Safe Town,Manuel_Santini1979,shake,shake
2020-04-06 15:03:00,East Parton,LazyCharlesBowl,others,help
2020-04-06 15:03:00,Weston,GuapoCouchRuben_Graham,shake,shake
2020-04-06 15:04:00,Southton,MetcalfWhale1962,others,help
2020-04-06 15:04:00,Palace Hills,AlinaDog1974,shake,earthquakes
2020-04-06 15:04:00,Northwest,ObnoxiousMCouch1965,shake,earthquake
2020-04-06 15:04:00,Northwest,ObnoxiousMCouch1965,shake,shake
2020-04-06 15:04:00,Terrapin Springs,RacesRohrBird,shake,earthquake
2020-04-06 15:04:00,Cheddarford,LovesEugeneMouse,others,help
2020-04-06 15:04:00,Northwest,Brad_Swindler67,shake,earthquake
2020-04-06 15:04:00,Northwest,Brad_Swindler67,power,power
2020-04-06 15:04:00,Old Town,BlankCat2006,power,power
2020-04-06 15:05:00,Broadview,FleetPecoraBread2010,others,roads
2020-04-06 15:05:00,Weston,FleetLightMichael,shake,earthquake
2020-04-06 15:05:00,Palace Hills,CuriousIcecreamDouglas,shake,tremble
2020-04-06 15:05:00,Scenic Vista,______3333_____,shake,vibrate
2020-04-06 15:05:00,Weston,BusyAdamsIcecream79,others,help
2020-04-06 15:05:00,Weston,Opportunities2,shake,vibrate
2020-04-06 15:05:00,Terrapin Springs,FleetWPlate,shake,earthquakes
2020-04-06 15:05:00,East Parton,MableFastLogan,others,help
2020-04-06 15:06:00,West Parton,DixonWhale31,shake,earthquake
2020-04-06 15:06:00,West Parton,DixonWhale31,shake,shake
2020-04-06 15:06:00,Terrapin Springs,SmartMBread,others,help
2020-04-06 15:06:00,East Parton,DarkCocoCouch1950,shake,earthquake
2020-04-06 15:06:00,Chapparal,ObnoxiousCandyMiller,shake,earthquake
2020-04-06 15:07:00,Downtown,LBusyFunkhouser,shake,earthquakes
2020-04-06 15:07:00,Cheddarford,TallThompsonCouch,shake,wobble
2020-04-06 15:07:00,Downtown,TallEvelynCandy,others,help
2020-04-06 15:07:00,Scenic Vista,HawleyFish1991,shake,earthqwake
2020-04-06 15:08:00,Old Town,AttentativePlateAlysia_Silva,shake,earthquake
2020-04-06 15:08:00,Southwest,Laura60Perkins,shake,earthquake
2020-04-06 15:08:00,Old Town,HoldsJohnsonMouse,shake,earthquake
2020-04-06 15:08:00,Old Town,HoldsJohnsonMouse,others,damage
2020-04-06 15:08:00,West Parton,WileyPalaciosCar,shake,tremble
2020-04-06 15:09:00,Terrapin Springs,CleverShannonCouch,others,help
2020-04-06 15:09:00,Scenic Vista,CleverHanesPlate1986,others,help
2020-04-06 15:09:00,Safe Town,Tammy_ReynosoWhale1958,shake,earthquakes
2020-04-06 15:09:00,Downtown,ObnoxiousSHouse,shake,tremble
2020-04-06 15:09:00,Downtown,CandidBowlPatricia,shake,earthquake
2020-04-06 15:10:00,Northwest,ClydeDarkS,shake,tremble
2020-04-06 15:10:00,Weston,FuriousCarWiley,shake,earthqwake
2020-04-06 15:10:00,West Parton,John_Rogers30,shake,earthquake
2020-04-06 15:10:00,West Parton,John_Rogers30,shake,shake
2020-04-06 15:10:00,Weston,CandidSchultzCandy89,others,help
2020-04-06 15:11:00,Downtown,Crystal_SantosOctopus79,power,power
2020-04-06 15:11:00,Southwest,FastTCar,shake,earthquakes
2020-04-06 15:12:00,Broadview,Stromme1972,shake,earthquake
2020-04-06 15:12:00,Broadview,Stromme1972,others,damage
2020-04-06 15:12:00,Weston,CandidKlinkBowl61,others,help
2020-04-06 15:12:00,Cheddarford,TallBowlHenry,power,power
2020-04-06 15:12:00,Southwest,WileyHollinHouse1969,shake,earthquake
2020-04-06 15:12:00,Southwest,WileyHollinHouse1969,shake,shake
2020-04-06 15:12:00,Southton,______3333_____,shake,quake
2020-04-06 15:13:00,Southwest,FastCrumpBowl2000,shake,earthquakes
2020-04-06 15:13:00,Cheddarford,DarkRCouch,shake,earthquake
2020-04-06 15:14:00,Scenic Vista,G2015Howland,shake,earthquake
2020-04-06 15:14:00,Old Town,SmartPlateWoody,shake,earthquakes
2020-04-06 15:14:00,Downtown,FamousCarStephen_Mccall,shake,earthquake
2020-04-06 15:14:00,Scenic Vista,RunsBrian_ThibodeauxBear,others,help
2020-04-06 15:15:00,Southton,GuapoHamBanana1967,others,help
2020-04-06 15:15:00,Broadview,Denise_DeenFish28,power,power
2020-04-06 15:16:00,Palace Hills,LazyHLight40,power,nuclear
2020-04-06 15:16:00,Palace Hills,LazyHLight40,power,energy
2020-04-06 15:16:00,Terrapin Springs,SmartHCouch,shake,earthquake
2020-04-06 15:16:00,Terrapin Springs,SmartHCouch,shake,shake
2020-04-06 15:17:00,Terrapin Springs,BusyGraceCar,shake,earthquake
2020-04-06 15:17:00,Terrapin Springs,BusyGraceCar,shake,shake
2020-04-06 15:17:00,Cheddarford,LawsonBird13,others,help
2020-04-06 15:17:00,Southwest,FamousCouchShirley,shake,earthquake
2020-04-06 15:18:00,Chapparal,GuapoCandyMay,shake,earthquake
2020-04-06 15:18:00,Chapparal,GuapoCandyMay,shake,shake
2020-04-06 15:19:00,Southton,CandidPlateMiles_Parrott,others,help
2020-04-06 15:19:00,Oak Willow,TallWayneIcecream,shake,earthquake
2020-04-06 15:19:00,Oak Willow,TallWayneIcecream,shake,shake
2020-04-06 15:19:00,Downtown,WatchesKimberly_OdomLion,shake,earthquake
2020-04-06 15:20:00,Weston,CleverCandyBarbara_Nye,shake,earthquake
2020-04-06 15:20:00,Weston,CleverCandyBarbara_Nye,shake,shake
2020-04-06 15:21:00,Cheddarford,Syndicated5,shake,quake
2020-04-06 15:22:00,Weston,JAttentativeS,shake,tremble
2020-04-06 15:22:00,Palace Hills,FamousBowlPatricia,shake,earthquake
2020-04-06 15:23:00,East Parton,Stancil6,shake,earthquake
2020-04-06 15:24:00,Southton,David1981,shake,earthquake
2020-04-06 15:24:00,Southton,David1981,shake,shake
2020-04-06 15:24:00,Palace Hills,SheltonBear1968,shake,earthquakes
2020-04-06 15:24:00,Scenic Vista,WatchesCeaMouse,shake,earthquake
2020-04-06 15:24:00,Weston,ObnoxiousRIcecream,others,help
2020-04-06 15:25:00,Old Town,BennettBear2017,shake,earthquakes
2020-04-06 15:25:00,Weston,BeverlySmartC,shake,tremble
2020-04-06 15:25:00,Downtown,GuapoBCouch,shake,earthquake
2020-04-06 15:25:00,Old Town,BarrettoFish2019,others,help
2020-04-06 15:25:00,Palace Hills,AttentativeMcdonaldBanana,others,help
2020-04-06 15:26:00,Scenic Vista,M34Rahmani,shake,earthquake
2020-04-06 15:27:00,Cheddarford,ObnoxiousLCar,shake,earthquake
2020-04-06 15:27:00,Cheddarford,ObnoxiousLCar,others,damage
2020-04-06 15:28:00,West Parton,TallMCouch,hospital,die
2020-04-06 15:28:00,Weston,SmartFCar,others,help
2020-04-06 15:28:00,Scenic Vista,FastObletonCar,shake,earthquake
2020-04-06 15:29:00,Downtown,WileyMCar,shake,earthquake
2020-04-06 15:30:00,Southton,GuapoRBowl,others,help
2020-04-06 15:31:00,Broadview,CuriousIcecreamGillen,power,electrician
2020-04-06 15:33:00,Oak Willow,RunsKeithleyFish,shake,earthquake
2020-04-06 15:33:00,Oak Willow,RunsKeithleyFish,others,damage
2020-04-06 15:37:00,Pepper Mill,DarkICouch,power,nuclear
2020-04-06 15:37:00,Pepper Mill,DarkICouch,power,power
2020-04-06 15:37:00,Pepper Mill,DarkICouch,power,power
2020-04-06 15:37:00,Pepper Mill,DarkICouch,build,build
2020-04-06 15:39:00,Scenic Vista,FearsMatthewDog,others,help
2020-04-06 15:40:00,Terrapin Springs,HFamousHutcherson,shake,vibrate
2020-04-06 15:42:00,Pepper Mill,FearsDouthittHorse,power,power
2020-04-06 15:42:00,Cheddarford,AttentativeRBowl,others,help
2020-04-06 15:43:00,Southton,GCandidTerry,others,help
2020-04-06 15:44:00,Weston,DFamousLamke,shake,earthquake
2020-04-06 15:44:00,Safe Town,BusyBerniceBowl,others,help
2020-04-06 15:44:00,Easton,CleverKomulaIcecream40,power,energy
2020-04-06 15:46:00,Terrapin Springs,CleverMCouch1971,others,help
2020-04-06 15:47:00,West Parton,CleverGatesIcecream,others,help
2020-04-06 15:50:00,Northwest,ObnoxiousDBread52,others,help
2020-04-06 15:52:00,Scenic Vista,Robert13,disaster,disaster
2020-04-06 15:53:00,Weston,EssieFastThomas,hospital,death
2020-04-06 15:54:00,Weston,Robert2017,power,power
2020-04-06 15:54:00,Southwest,______3333_____,shake,tremble
2020-04-06 15:55:00,Scenic Vista,LazyMancusoCandy,power,power
2020-04-06 15:56:00,Scenic Vista,BusyHCouch2001,power,power
2020-04-06 15:57:00,Southton,LovesScottWhale,others,help
2020-04-06 15:58:00,Southton,ACuriousWurzbacher,others,help
2020-04-06 15:58:00,Old Town,Foster1995,shake,quake
2020-04-06 16:00:00,Scenic Vista,______3333_____,shake,shake
2020-04-06 16:02:00,Southwest,WatchesSharonLion,power,power
2020-04-06 16:07:00,Terrapin Springs,Adell2011Davis,hospital,die
2020-04-06 16:11:00,Cheddarford,Jackson17,shake,quake
2020-04-06 16:15:00,Southwest,JudyLion21,others,help
2020-04-06 16:16:00,Southwest,ObnoxiousLCandy,others,crew
2020-04-06 16:17:00,Oak Willow,CantonCoordon2,shake,quake
2020-04-06 16:18:00,West Parton,CleverPlateSteinke,shake,quake
2020-04-06 16:21:00,Palace Hills,Syndicated348,shake,quake
2020-04-06 16:23:00,Southwest,Opportunities2,shake,shake
2020-04-06 16:25:00,Cheddarford,LazyBCandy35,shake,quake
2020-04-06 16:26:00,Broadview,IreneBird97,shake,quake
2020-04-06 16:27:00,Weston,GuapoVBread11,power,nuclear
2020-04-06 16:27:00,Weston,GuapoVBread11,power,energy
2020-04-06 16:31:00,Chapparal,G2010Hillard,shake,quake
2020-04-06 16:31:00,Terrapin Springs,J0rdanWantsBacon,shake,quake
2020-04-06 16:34:00,Oak Willow,JCandidM,others,problems
2020-04-06 16:36:00,West Parton,FuriousJoshuaPlate,shake,quake
2020-04-06 16:37:00,Chapparal,GuapoCandyMay,others,problem
2020-04-06 16:40:00,Southwest,AttentativeBreadWendy,power,nuclear
2020-04-06 16:40:00,Southwest,AttentativeBreadWendy,power,energy
2020-04-06 16:43:00,Downtown,Wagner2017,shake,quake
2020-04-06 16:44:00,Cheddarford,WileyElliottPlate,shake,quake
2020-04-06 16:44:00,Old Town,FastHBanana46,power,radiation
2020-04-06 16:44:00,Broadview,SmartGCar,shake,quake
2020-04-06 16:45:00,Scenic Vista,Gerry_Wright1974,shake,quake
2020-04-06 16:46:00,Terrapin Springs,FearsKenneth_BarnettOctopus,shake,quake
2020-04-06 16:46:00,Downtown,CuriousCalderaCar,shake,vibrate
2020-04-06 16:46:00,Terrapin Springs,ObnoxiousAndrewBanana,power,nuclear
2020-04-06 16:46:00,Terrapin Springs,ObnoxiousAndrewBanana,power,energy
2020-04-06 16:47:00,Chapparal,HoldsJonathan_IacobelliDog,shake,quake
2020-04-06 16:49:00,Southton,HoldsCarolynFish,power,nuclear
2020-04-06 16:49:00,Southton,HoldsCarolynFish,power,energy
2020-04-06 16:51:00,Oak Willow,LovesDavidDog,power,nuclear
2020-04-06 16:51:00,Oak Willow,LovesDavidDog,power,energy
2020-04-06 16:52:00,Broadview,RunsDawn_ConnerCat,power,nuclear
2020-04-06 16:52:00,Broadview,RunsDawn_ConnerCat,power,energy
2020-04-06 16:52:00,Terrapin Springs,Ruth1956Washington,shake,quake
2020-04-06 16:55:00,Broadview,FastHLight,power,nuclear
2020-04-06 16:55:00,Broadview,FastHLight,power,energy
2020-04-06 16:56:00,Terrapin Springs,TallGarciaBowl91,power,nuclear
2020-04-06 16:56:00,Terrapin Springs,TallGarciaBowl91,power,energy
2020-04-06 16:56:00,Downtown,FamousWatsonIcecream,shake,quake
2020-04-06 16:57:00,Scenic Vista,WatchesSusanOctopus,power,nuclear
2020-04-06 16:57:00,Scenic Vista,WatchesSusanOctopus,power,power
2020-04-06 16:57:00,Scenic Vista,G2015Howland,power,nuclear
2020-04-06 16:57:00,Scenic Vista,G2015Howland,power,energy
2020-04-06 16:58:00,Scenic Vista,FFuriousF,shake,earthquake
2020-04-06 16:58:00,Terrapin Springs,DarkLBanana,others,problem
2020-04-06 17:01:00,Downtown,John_Allison89,power,nuclear
2020-04-06 17:01:00,Downtown,John_Allison89,power,energy
2020-04-06 17:01:00,Northwest,Peter79Woodruff,others,damage
2020-04-06 17:02:00,Old Town,MelissaDarkH,build,repair
2020-04-06 17:02:00,Southton,Franklin4,power,nuclear
2020-04-06 17:02:00,Southton,Franklin4,power,energy
2020-04-06 17:03:00,Pepper Mill,DarkHBanana,power,nuclear
2020-04-06 17:03:00,Pepper Mill,DarkHBanana,power,energy
2020-04-06 17:04:00,Terrapin Springs,MyersBear1978,power,nuclear
2020-04-06 17:04:00,Terrapin Springs,MyersBear1978,power,power
2020-04-06 17:05:00,East Parton,ObnoxiousWLight1956,power,nuclear
2020-04-06 17:05:00,East Parton,ObnoxiousWLight1956,power,energy
2020-04-06 17:05:00,Downtown,JordanWantsBac0n,shake,quake
2020-04-06 17:06:00,Southwest,WatchesHeather_MooreHorse,hospital,dead
2020-04-06 17:07:00,Southton,CuriousLightRosa_Shaw,power,nuclear
2020-04-06 17:07:00,Southton,CuriousLightRosa_Shaw,power,energy
2020-04-06 17:10:00,Chapparal,JordanWantsBac0n,others,dangerous
2020-04-06 17:10:00,Chapparal,JordanWantsBac0n,shake,vibrate
2020-04-06 17:11:00,Weston,A98Chavarria,shake,quake
2020-04-06 17:15:00,Downtown,Opportunities1,shake,vibrate
2020-04-06 17:17:00,Chapparal,JohnLazyL,power,energy
2020-04-06 17:17:00,Chapparal,JohnLazyL,power,nuclear
2020-04-06 17:17:00,Chapparal,JohnLazyL,power,power
2020-04-06 17:17:00,Chapparal,JohnLazyL,power,electric
2020-04-06 17:17:00,Chapparal,JohnLazyL,power,nuclear
2020-04-06 17:17:00,Chapparal,JohnLazyL,power,power
2020-04-06 17:21:00,Oak Willow,DarkNLight,power,nuclear
2020-04-06 17:22:00,Terrapin Springs,Syndicated5,shake,tremble
2020-04-06 17:23:00,Chapparal,Chad_BarronMouse1962,shake,shake
2020-04-06 17:24:00,Cheddarford,LazyGambleCar1972,power,nuclear
2020-04-06 17:24:00,Cheddarford,LazyGambleCar1972,power,energy
2020-04-06 17:24:00,Old Town,Donna12Long,others,problem
2020-04-06 17:25:00,Downtown,Edith76P,hospital,dead
2020-04-06 17:26:00,Oak Willow,FastBowlJorge_Perkins,others,dangerous
2020-04-06 17:28:00,Weston,DarkThomasHouse,hospital,dead
2020-04-06 17:29:00,Weston,WileyPBanana,hospital,dead
2020-04-06 17:29:00,Weston,JordanWantsBac0n,shake,tremble
2020-04-06 17:30:00,Weston,Daniel1971,shake,earthquake
2020-04-06 17:30:00,Southton,Eugene2008Talbott,power,nuclear
2020-04-06 17:30:00,Southton,Eugene2008Talbott,power,power
2020-04-06 17:31:00,Safe Town,JordanWantsBac0n,shake,shake
2020-04-06 17:32:00,Downtown,FuriousCBowl1952,hospital,dead
2020-04-06 17:33:00,West Parton,SarahFamousM,hospital,dead
2020-04-06 17:35:00,Chapparal,FleetTIcecream,hospital,dead
2020-04-06 17:37:00,Easton,DarkCarIrving,hospital,dead
2020-04-06 17:37:00,Southwest,TallSLight,others,problems
2020-04-06 17:38:00,Easton,DarkCarIrving,hospital,dead
2020-04-06 17:39:00,Downtown,ShirleyDog68,hospital,die
2020-04-06 17:39:00,Oak Willow,MaysCat6,hospital,dead
2020-04-06 17:41:00,Old Town,Mclean1981,hospital,dead
2020-04-06 17:42:00,Weston,O1955Palmer,hospital,dead
2020-04-06 17:44:00,Southwest,HutchersonMouse1989,hospital,dead
2020-04-06 17:44:00,Terrapin Springs,Opportunities2,shake,vibrate
2020-04-06 17:45:00,Scenic Vista,FuriousEBread,hospital,dead
