time,location,account,message
2020-04-06 10:51:00,East Parton,CleverPlateManuel,"['quote', 'anyone', 'promise', 'alternatives', 'power', 'plant', 'water', 'leak', 'thing', 'nuclear', 'energy']"
2020-04-06 10:57:00,Broadview,LovesRichard_CiaburriMouse,"['quote', 'anyone', 'promise', 'alternatives', 'power', 'plant', 'water', 'leak', 'thing', 'nuclear', 'energy']"
2020-04-06 10:58:00,Scenic Vista,LaurelAttentativeClemons,"['small', 'problems']"
2020-04-06 11:03:00,Weston,FearsBornOctopus,"['quote', 'anyone', 'promise', 'alternatives', 'power', 'plant', 'water', 'leak', 'thing', 'nuclear', 'energy']"
2020-04-06 11:04:00,Southwest,TallChastainBread,"['something', 'anything', 'anything', 'lt', 'reprocess', 'nuclear', 'waste', 'need', 'water', 'run', 'plant']"
2020-04-06 11:04:00,Chapparal,CastilloDog1978,"['quote', 'anyone', 'promise', 'alternatives', 'power', 'plant', 'water', 'leak', 'thing', 'nuclear', 'energy']"
2020-04-06 11:06:00,Oak Willow,GuapoCandyCharles,"['anyone', 'star', 'door', 'bite', 'better', 'help', 'much']"
2020-04-06 11:11:00,Broadview,Syndicated4,"['stimulate', 'deal', 'quake', 'chance', 'make', 'weekend', 'even', 'better']"
2020-04-06 11:13:00,Northwest,LazyJoannHouse,"['quote', 'anyone', 'promise', 'alternatives', 'power', 'plant', 'water', 'leak', 'thing', 'nuclear', 'energy']"
2020-04-06 11:15:00,Palace Hills,CandidKathyIcecream,"['false', 'retard', 'die', 'two', 'hours', 'day', 'maintain', '30fps', 'would', 'suck']"
2020-04-06 11:21:00,Downtown,______3333_____,"['breathtaking', 'deal', 'vibrate', 'chance', 'make', 'friday', 'even', 'better']"
2020-04-06 11:22:00,Weston,FastCouchAmy_Romanowski,"['quote', 'anyone', 'promise', 'alternatives', 'power', 'plant', 'water', 'leak', 'thing', 'nuclear', 'energy']"
2020-04-06 11:26:00,West Parton,DCuriousClarke,"['false', 'retard', 'die', 'two', 'hours', 'day', 'maintain', '30fps', 'would', 'suck']"
2020-04-06 11:29:00,Broadview,NelsonAttentativeC,"['false', 'retard', 'die', 'two', 'hours', 'day', 'maintain', '30fps', 'would', 'suck']"
2020-04-06 11:29:00,Weston,TallDBread,"['years', 'ago', 'tell', 'self', 'sufficient', 'nuclear', 'power', 'plant', 'expensive', 'build', 'see', 'someone', 'say']"
2020-04-06 11:33:00,Terrapin Springs,FamousRCandy,"['false', 'retard', 'die', 'two', 'hours', 'day', 'maintain', '30fps', 'would', 'suck']"
2020-04-06 11:37:00,Scenic Vista,EAttentativeM,"['false', 'retard', 'die', 'two', 'hours', 'day', 'maintain', '30fps', 'would', 'suck']"
2020-04-06 11:38:00,Weston,Corey_LathropWhale31,"['quote', 'anyone', 'promise', 'alternatives', 'power', 'plant', 'less', 'ninety-three', 'million', 'miles', 'anyone', 'work']"
2020-04-06 11:39:00,Cheddarford,FuriousBHouse,"['false', 'retard', 'die', 'two', 'hours', 'day', 'maintain', '30fps', 'would', 'suck']"
2020-04-06 11:42:00,Palace Hills,Jonathan_BrownFish89,"['documentary', 'crew']"
2020-04-06 11:45:00,Northwest,Syndicated4,"['nine', 'days', 'leave', 'tremble', 'life']"
2020-04-06 11:46:00,Palace Hills,HoldsRebecca_HerstadMouse,"['love', 'death', 'decay', 'something', 'something', 'also', 'produce', 'highly', 'unacceptable']"
2020-04-06 11:47:00,Easton,I4Barbour,"['false', 'retard', 'die', 'two', 'hours', 'day', 'maintain', '30fps', 'would', 'suck']"
2020-04-06 11:48:00,Scenic Vista,______3333_____,"['check', 'quake', 'chance', 'change', 'week']"
2020-04-06 11:49:00,Old Town,ObnoxiousWilhiteCouch15,"['false', 'retard', 'die', 'two', 'hours', 'day', 'maintain', '30fps', 'would', 'suck']"
2020-04-06 11:50:00,Weston,ObnoxiousBowlPaul,"['false', 'retard', 'die', 'two', 'hours', 'day', 'maintain', '30fps', 'would', 'suck']"
2020-04-06 11:53:00,Downtown,CandidLBread,"['clearly', 'need', 'download', 'rumble', 'earthquake', 'hateearthquakewonder']"
2020-04-06 11:53:00,Scenic Vista,______3333_____,"['breathtaking', 'opportunities', 'vibrate']"
2020-04-06 11:53:00,Easton,HoldsFrank_CasonBear,"['false', 'retard', 'die', 'two', 'hours', 'day', 'maintain', '30fps', 'would', 'suck']"
2020-04-06 11:54:00,Weston,DianeBird77,"['lie', 'movie', '2k', 'something', 'turn', 'fox', 'interest', 'find', 'build', 'heavy', 'computation200', 'buck', 'piece', 'cloth', 'bind', 'book', 'puppies', 'person', 'even', 'exchange', 'contact', 'frustrate', 'listen']"
2020-04-06 11:55:00,Safe Town,Travis42,"['false', 'retard', 'die', 'two', 'hours', 'day', 'maintain', '30fps', 'would', 'suck']"
2020-04-06 11:58:00,Southton,AttentativeAllenLight2002,"['area a', 'cry', 'right', 'magical', 'enchantments', 'love', 'defense', 'market', 'tho']"
2020-04-06 12:01:00,Weston,CuriousIBread,"['problem', 'tghehoughtghe', 'itghe', 'wadns', 'pink', 'adnnd', 'tgheender', 'tghehe', 'firstghe', 'ten', 'minutghees']"
2020-04-06 12:01:00,Southton,BusyScottBowl,"['minister', 'challenge', 'utilities', 'nuclear', 'energy', 'concern', 'nuclear', 'energy', 'ftwconcernedcan']"
2020-04-06 12:02:00,Downtown,Lopez1953,"['false', 'retard', 'die', 'two', 'hours', 'day', 'maintain', '30fps', 'would', 'suck']"
2020-04-06 12:03:00,Southwest,WatchesSharonLion,"['art', 'style', 'best', 'someone', 'headset', 'say', 'least', 'definitely', 'would', 'risk', 'buy', 'force', 'begin', 'feel', 'awkwardly', 'ten', 'star']"
2020-04-06 12:04:00,Broadview,RobertBear1987,"['false', 'retard', 'die', 'two', 'hours', 'day', 'maintain', '30fps', 'would', 'suck']"
2020-04-06 12:05:00,Easton,FearsDavid_LopesBear,"['false', 'retard', 'die', 'two', 'hours', 'day', 'maintain', '30fps', 'would', 'suck']"
2020-04-06 12:05:00,Broadview,FamousBroadwayLight,"['taint', 'food', 'bribery', 'issue', 'nuclear', 'power', 'like', 'saw', 'best', 'interest', 'lithuanian', 'nuclear', 'power', 'plant', 'grow', 'industry', 'right']"
2020-04-06 12:05:00,Chapparal,Dickey2005,"['someone', 'totally', 'cry', 'listen', 'player', 'wash', 'anything', 'anything', 'someone', 'four', 'admin', 'stuff', 'hear', 'new', 'companion', 'think', 'graduate', 'anyone', 'someone', 'twenty-eight', 'eight', 'hours', 'ftwthewonder']"
2020-04-06 12:06:00,Downtown,Syndicated4,"['thrill', 'deal', 'quake', 'chance', 'make', 'day', 'even', 'better']"
2020-04-06 12:07:00,Terrapin Springs,FleetGibsonCar1970,"['hacktavists', 'something', 'lose', 'election', 'rest', 'contract', 'like', 'watch', 'live', 'cache', 'topic', 'post', 'expect', 'us', 'understand', 'wall', 'get', 'build', 'argue', 'data', 'someone', 'opinion', 'anyone']"
2020-04-06 12:07:00,Scenic Vista,FamousOCar1984,"['really', 'need', 'download', 'rumble', 'quake', 'rumble']"
2020-04-06 12:08:00,Weston,CantonCoordon2,"['take', 'advantage', 'ten', 'shake', 'sales']"
2020-04-06 12:08:00,Weston,CandidHBanana21,"['well', 'replace', 'school', 'build', 'respect', 'give', 'oil', 'guess', '100mgml', 'time', 'get', 'promote', 'rlares']"
2020-04-06 12:10:00,Broadview,KarenFleetPeterson,"['replacement', 'die', 'slow', 'pace']"
2020-04-06 12:12:00,Downtown,TallABowl1971,"['want', 'talk', 'documentary', 'crew']"
2020-04-06 12:12:00,Weston,______3333_____,"['eleven', 'days', 'leave', 'take', 'advanage', 'shake', 'deal']"
2020-04-06 12:13:00,Weston,RacesJenniferMouse,"['false', 'retard', 'die', 'two', 'hours', 'day', 'maintain', '30fps', 'would', 'suck']"
2020-04-06 12:14:00,Cheddarford,VirginiaGuapoR,"['likely', 'read', 'way', 'could', 'help', 'ymmv']"
2020-04-06 12:26:00,Scenic Vista,LovesIona_OxleyBear,"['put', 'feet', 'change', 'somethingnything', 'hey', 'lesomething', 'like', 'best', 'deal', 'time', 'get', 'kick', 'underneath', 'denentoshi', 'line', 'bridge', 'prince', 'ftwdenentoshi']"
2020-04-06 12:30:00,Southton,RichardCandidD,"['still', 'respect', 'hash', 'think', 'make', 'almost', 'physically', 'invincible', 'entire', 'pirate', 'fleet', 'home', 'dead', 'preeeeemium', 'price', 'tag', 'someone', 'polite', 'young', 'man', 'tell', 'government', 'know']"
2020-04-06 12:30:00,Southwest,PhilipWileyParker,"['someone', 'noh', 'around', 'nuclear', 'power', 'suppoers', 'via']"
2020-04-06 12:50:00,Broadview,AttentativeDCar,"['ok', 'thank', 'miss', 'call', 'case', 'read', 'book', 'agree', 'hopefully', 'something', 'make', 'go', 'look', 'exactly', 'deal', '2x', 'damage', 'injury', 'act', 'arrogantly']"
2020-04-06 12:51:00,Oak Willow,Frances93B,"['anything', 'valley', 'anyone', 'anything', 'say', 'someone', 'crushers', 'shirt', 'reveal', 'would', 'occur', 'today', 'decent', 'well', 'someone', 'luck', 'man', 'die', 'better', 'expect', 'come', 'know', 'think', 'something', 'dad', 'side']"
2020-04-06 12:51:00,Downtown,W25Coates,"['gt', 'pro', 'neutrality', 'really', 'help']"
2020-04-06 12:54:00,Scenic Vista,JObnoxiousAntolin,"['gt', 'create', 'hazard', 'liberal', 'seem', 'something', 'please']"
2020-04-06 12:57:00,Downtown,Diane_LoweBird38,"['witnell', 'pace', 'understate', 'one', 'problems', 'witnith']"
2020-04-06 12:59:00,Terrapin Springs,HFamousHutcherson,"['hmmm', 'read', 'view', 'environmental', 'nuclear', 'power', 'crazyway', 'boil', 'water', 'something', 'screw', 'eah', 'uninhabitable', 'humans', 'greatenvironmentalwaste']"
2020-04-06 13:08:00,Terrapin Springs,Robert_MancusoOctopus79,"['onlyeras', 'like', 'three', 'four', 'build', 'use', 'couple', 'hoursthe', 'original', 'use', 'talk', 'something', 'understand', 'spend', 'twenty', 'yerasears', 'childhood', 'mature', 'age']"
2020-04-06 13:08:00,Downtown,Darcy_RenfrewOctopus73,"['mean', 'help', 'people', 'narrow', 'call', 'pocket', 'make', 'tiny', 'bet', 'like', 'two hundred and ten', 'dollars', 'much', 'misplay', 'want', 'value', 'really', 'try', 'like', 'hypocrites', 'make', 'look']"
2020-04-06 13:08:00,Cheddarford,Wynona1969,"['someone', 'one', 'family', 'serve', 'time', 'opponent', 'build', 'laning', 'phase', 'something', 'say', 'mark', 'make', 'valid', 'concern', 'sir', 'seem', 'like', 'work', 'anyone', 'good', 'job', 'fulfill']"
2020-04-06 13:10:00,Weston,RacesLorenaOctopus,"['anything', 'something', 'someone', 'facts', 'bowdenmouse1992', 'nuclear', 'power', 'hydrofracking']"
2020-04-06 13:14:00,East Parton,J0rdanWantsBacon,"['lively', 'deal', 'quake', 'chance', 'make', 'fortnight', 'even', 'better']"
2020-04-06 13:17:00,Scenic Vista,Jessica1963P,"['nice', 'energy', 'level', 'sturdy', 'rave', 'review', 'could', 'receive', 'place', 'call']"
2020-04-06 13:22:00,Weston,FastKBowl,"['spy', 'bed', 'option', 'think', 'quot', 'one', 'build', 'safety']"
2020-04-06 13:23:00,Downtown,Vivian91S,"['back', 'hat', 'fact', 'yet', 'online', 'quiz', 'one', 'something', 'instead', 'anyone', 'die']"
2020-04-06 13:23:00,Cheddarford,RobertFamousV,"['build', 'anyone', 'anything']"
2020-04-06 13:29:00,Southton,LazyNLight,"['anything', 'love', 'even', 'though', 'scar', 'woman', 'understand', 'okay']"
2020-04-06 13:32:00,Weston,FearsGudrunLion,"['put', 'feet', 'change', 'somethingnything', 'hey', 'lesomething', 'like', 'best', 'deal', 'time', 'get', 'kick', 'underneath', 'denentoshi', 'line', 'bridge', 'prince']"
2020-04-06 13:33:00,Broadview,Syndicated348,"['provocative', 'deal', 'vibrate', 'chance', 'make', 'day', 'even', 'better']"
2020-04-06 13:34:00,Palace Hills,FearsRossBird,"['guy', 'go', 'get', 'nice', 'quiet', 'job', 'nuclear', 'power', 'station', 'rule']"
2020-04-06 13:36:00,Chapparal,AttentativeMIcecream,"['build', 'anyone', 'anything']"
2020-04-06 13:41:00,Terrapin Springs,RobertCandidC,"['build', 'anyone', 'anything']"
2020-04-06 13:42:00,Scenic Vista,RacesPatriciaDog,"['build', 'anyone', 'anything']"
2020-04-06 13:43:00,Old Town,CleverWBanana1990,"['build', 'anyone', 'anything']"
2020-04-06 13:44:00,Southton,RacesCraigCat,"['build', 'anyone', 'anything']"
2020-04-06 13:45:00,Pepper Mill,RacesLindaFish,"['build', 'anyone', 'anything']"
2020-04-06 13:45:00,Northwest,WileyLCandy,"['vibrate', 'time', 'snatch', 'rumble']"
2020-04-06 13:49:00,Broadview,LovesRoyCat,"['build', 'anyone', 'anything']"
2020-04-06 13:50:00,Weston,James76G,"['build', 'anyone', 'anything']"
2020-04-06 13:52:00,Broadview,Oscar_Williams11,"['build', 'anyone', 'anything']"
2020-04-06 13:53:00,Southton,SmartHoyBowl,"['cry', 'someone', 'go', 'board', 'super', 'excite', 'clap', 'halfarseedly']"
2020-04-06 13:53:00,Easton,GuapoMCar,"['build', 'anyone', 'anything']"
2020-04-06 13:54:00,Chapparal,FearsHiraldoFish,"['build', 'anyone', 'anything']"
2020-04-06 13:55:00,Downtown,CuriousKBread,"['love', 'death', 'decay', 'something', 'something', 'also', 'produce', 'highly', 'unacceptable']"
2020-04-06 13:56:00,Old Town,FamousJamesBanana36,"['anything', 'love', 'even', 'though', 'scar', 'woman', 'understand', 'okay']"
2020-04-06 13:56:00,Downtown,CandidFredLight,"['build', 'anyone', 'anything']"
2020-04-06 13:57:00,Cheddarford,FamousCronePlate,"['build', 'anyone', 'anything']"
2020-04-06 13:58:00,Southton,MarkLion89,"['build', 'anyone', 'anything']"
2020-04-06 13:58:00,Easton,CantonCoordon2,"['stimulate', 'deal', 'tremble', 'chance', 'make', 'weekend', 'even', 'better', 'syndicated4']"
2020-04-06 13:59:00,Scenic Vista,DarkPCandy,"['build', 'anyone', 'anything']"
2020-04-06 14:00:00,Old Town,Syndicated348,"['one', 'days', 'leave', 'vibrate', 'life', 'opportunities1']"
2020-04-06 14:01:00,Palace Hills,CandidKathyIcecream,"['anything', 'love', 'even', 'though', 'scar', 'woman', 'understand', 'okay']"
2020-04-06 14:02:00,West Parton,CraigDog26,"['absolutely', 'go', 'snatch', 'rumble', 'wobble', 'rumble', 'hatewobbling']"
2020-04-06 14:02:00,East Parton,Syndicated5,"['impressive', 'deal', 'shake', 'chance', 'make', 'tomorrow', 'even', 'better', 'winsbettercan']"
2020-04-06 14:02:00,Broadview,FamousIlaBanana,"['tremble', 'time', 'snatch', 'rumble']"
2020-04-06 14:02:00,Easton,ObnoxiousMaryBread,"['build', 'anyone', 'anything']"
2020-04-06 14:07:00,Easton,HoldsRussell_BridgesCat,"['anything', 'love', 'even', 'though', 'scar', 'woman', 'understand', 'okay']"
2020-04-06 14:08:00,Northwest,WileyAHouse,"['build', 'anyone', 'anything']"
2020-04-06 14:10:00,West Parton,FamousPlateRobert,"['build', 'anyone', 'anything']"
2020-04-06 14:11:00,Cheddarford,TerryMouse97,"['area a', 'cry', 'right', 'magical', 'enchantments', 'love', 'defense', 'market', 'tho']"
2020-04-06 14:12:00,Old Town,Sandra_Houston34,"['get', 'home', 'see', 'actors', 'problem', 'price']"
2020-04-06 14:18:00,Downtown,Newman2005,"['hecko', 'last', 'week', 'pretty', 'cool', 'right', 'south', 'kinda', 'sad']"
2020-04-06 14:32:00,Northwest,CuriousSmartBread46,"['anything', 'love', 'even', 'though', 'scar', 'woman', 'understand', 'okay']"
2020-04-06 14:33:00,Safe Town,Earthquake Prediction Center,"['jsutust', 'record', 'northwestold', 'town', 'mild', 'earthquake', 'jsutust', 'northeast', 'sthimark', 'town', 'feel', 'probably', 'damage', 'hatedidwonder']"
2020-04-06 14:36:00,Safe Town,AlwaysSafePowerCompany,"['hi', 'let', 'folks', 'know', 'weire', 'aware', 'earthquake', 'occur', 'act', 'quickly', 'always', 'safe', 'power', 'company']"
2020-04-06 14:37:00,Safe Town,CleverEllisBread67,"['anything', 'love', 'even', 'though', 'scar', 'woman', 'understand', 'okay']"
2020-04-06 14:38:00,Weston,SmartCandyCrutchfield,"['watch', 'someone', 'power', 'ticket', 'sell', 'overseas', 'stay', 'healthy', 'talk', 'anyone', 'shenanigans', 'relate', 'sovereign', 'citizen', 'quackery']"
2020-04-06 14:38:00,Cheddarford,DerekNolan,"['send', 'owt', 'earthqwake', 'alarts', 'know', 'start', 'say', 'goodbye', 'nerio']"
2020-04-06 14:39:00,Safe Town,FieldEngineerPhillipCarter,"['earthquake', 'feel', 'something', 'shake']"
2020-04-06 14:40:00,Chapparal,ChemistryTeacherRichardNelson,"['earthquake', 'still', 'teach']"
2020-04-06 14:40:00,Northwest,TonyPeterson,"['earthquake', 'didntididnt', 'nt', 'feel', 'anything']"
2020-04-06 14:40:00,Downtown,TVHostBrad,"['brad', 'report', 'local', 'news', 'station', 'get', 'call', 'safe', 'town', 'report', 'earthquake']"
2020-04-06 14:40:00,West Parton,RachelSimmons,"['earthquake', 'mean', 'study', 'history', 'exam']"
2020-04-06 14:42:00,Terrapin Springs,RosesAreTheBestFlower,"['vines', 'tremble', 'excite', 'day']"
2020-04-06 14:42:00,Scenic Vista,ChloeJohnson,"['dear', 'pomelo', 'act', 'bite', 'todayo', 'due', 'earthquake', 'didnit', 'feel', 'anything']"
2020-04-06 14:44:00,Cheddarford,DerekNolan,"['bet', 'offishuls', 'alwayssafepowercompany', 'dance', 'theyree', 'power', 'palnt', 'watch', 'pal', 'burn']"
2020-04-06 14:44:00,UNKNOWN,CelebrityBrattyMatty,"['aw', 'gawd', 'earthquake', 'donit', 'worry', 'wonit', 'intense', 'next', 'big', 'hit', 'wink', 'wink']"
2020-04-06 14:45:00,Safe Town,AlwaysSafePowerCompany,"['hi', 'dereknolan', 'care', 'work', 'hard', 'fast', 'mkeaake', 'sure', 'respond', 'well', 'earthquake']"
2020-04-06 14:45:00,Palace Hills,Melissa_Reece1991,"['hi', 'let', 'folks', 'know', 'weire', 'aware', 'earthquake', 'occur', 'act', 'quickly', 'always', 'safe', 'power', 'company']"
2020-04-06 14:46:00,Palace Hills,LazyAPlate,"['send', 'owt', 'earthqwake', 'alarts', 'know', 'start', 'say', 'goodbye', 'nerio']"
2020-04-06 14:46:00,East Parton,DarkGBanana,"['earthquake', 'still', 'teach']"
2020-04-06 14:46:00,Scenic Vista,SophistiCat,"['talk', 'earthquakes', 'nothing', 'news', 'feel']"
2020-04-06 14:46:00,Terrapin Springs,JoanBird2008,"['earthquake', 'mean', 'study', 'history', 'exam']"
2020-04-06 14:47:00,Weston,WatchesTerrie_NolandDog,"['brad', 'report', 'local', 'news', 'station', 'get', 'call', 'safe', 'town', 'report', 'earthquake']"
2020-04-06 14:47:00,Downtown,TVHostBrad,"['alwayssafepowercompany', 'help', 'town']"
2020-04-06 14:48:00,Terrapin Springs,RunsSybertLion,"['chair', 'tremble']"
2020-04-06 14:48:00,Broadview,FamousWBowl1973,"['earthquake', 'mean', 'study', 'history', 'exam']"
2020-04-06 14:49:00,Old Town,AttentativeDouglasIcecream,"['chair', 'wobble']"
2020-04-06 14:49:00,Chapparal,SmartVelazquezCandy,"['hear', 'wobble', 'middle', 'school', 'eeek']"
2020-04-06 14:49:00,Easton,CuriousELight,"['plate', 'shake']"
2020-04-06 14:49:00,Pepper Mill,Mary2Redmond,"['brad', 'report', 'local', 'news', 'station', 'get', 'call', 'safe', 'town', 'report', 'earthquake']"
2020-04-06 14:49:00,Cheddarford,Jerome_Hussein1956,"['earthquake', 'didntididnt', 'nt', 'feel', 'anything']"
2020-04-06 14:49:00,Old Town,DonnaBear1979,"['donitheri', 'know', 'whatheri', 'theriheyire', 'butheri', 'theriheir', 'build', 'ugly']"
2020-04-06 14:49:00,East Parton,AttentativeBananaGentry,"['pretend', 'see', 'wall', 'shake']"
2020-04-06 14:50:00,Safe Town,AlwaysSafePowerCompany,"['hi', 'tvhostbrad', 'thank', 'ask', 'weill', 'send', 'volunteer', 'neighborhoods', 'around', 'us', 'help', 'get', 'better', 'look', 'whatis', 'happen', 'workers', 'neighbor', 'slightly_smiling_face']"
2020-04-06 14:50:00,Palace Hills,HoldsJustinCat,"['coffee', 'mug', 'tremble']"
2020-04-06 14:50:00,Weston,LazyPBread55,"['dresser', 'wobble']"
2020-04-06 14:50:00,Weston,CandidKlinkBowl61,"['bowl', 'quake', 'like', 'crazy']"
2020-04-06 14:50:00,West Parton,BusyLightWilma,"['hi', 'let', 'folks', 'know', 'weire', 'aware', 'earthquake', 'occur', 'act', 'quickly', 'always', 'safe', 'power', 'company']"
2020-04-06 14:50:00,Scenic Vista,FleetBreadDora_Merino,"['send', 'owt', 'earthqwake', 'alarts', 'know', 'start', 'say', 'goodbye', 'nerio']"
2020-04-06 14:50:00,Weston,HoldsAlvaradoWhale,"['earthquake', 'mean', 'study', 'history', 'exam']"
2020-04-06 14:50:00,Old Town,AttentativeBHouse,"['bowl', 'shake']"
2020-04-06 14:50:00,Southton,ObnoxiousWBanana1957,"['end', 'table', 'wobble', 'like', 'mad']"
2020-04-06 14:50:00,Northwest,CandidBowlArmando,"['pretend', 'see', 'lamps', 'tremble']"
2020-04-06 14:50:00,West Parton,WileyCarBillie,"['pan', 'tremble', 'like', 'crazy']"
2020-04-06 14:51:00,Downtown,ObnoxiousGarciaBanana50,"['brad', 'report', 'local', 'news', 'station', 'get', 'call', 'safe', 'town', 'report', 'earthquake']"
2020-04-06 14:51:00,Northwest,WileyLCandy,"['couch', 'vibrate']"
2020-04-06 14:51:00,Downtown,Rickard39,"['wall', 'vibrate', 'like', 'mad']"
